row_id,Salary,q1,q3,iqr,lower_bound,upper_bound,log_salary,modified_z_log_salary,is_iqr_outlier,is_low_outlier,is_high_outlier,is_log_mz_outlier,is_log_mz_low_outlier,is_hybrid_outlier,kept_in_analysis
0,190000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.154779351142624,0.8764769721496105,False,False,False,False,False,False,True
1,125000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.736069016284437,0.17783795626118462,False,False,False,False,False,False,True
2,110000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.608235644774552,-0.03545838116887631,False,False,False,False,False,False,True
3,160000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.982929094215963,0.5897362724721619,False,False,False,False,False,False,True
4,145000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.884489021402711,0.4254841156260003,False,False,False,False,False,False,True
5,130000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.77528972943772,0.2432796665765797,False,False,False,False,False,False,True
6,50000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.819778284410283,-1.3510386963799785,False,False,False,False,False,False,True
7,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
8,150000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.918390573078392,0.4820505404977688,False,False,False,False,False,False,True
9,150000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.918390573078392,0.4820505404977688,False,False,False,False,False,False,True
10,160000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.982929094215963,0.5897362724721619,False,False,False,False,False,False,True
11,70000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.156250521031495,-0.7896180370441199,False,False,False,False,False,False,True
12,100000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.512925464970229,-0.19448815588220966,False,False,False,False,False,False,True
13,105000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.56171562913966,-0.11307934066413845,False,False,False,False,False,False,True
14,100000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.512925464970229,-0.19448815588220966,False,False,False,False,False,False,True
15,40000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.596634733096073,-1.7233648085233757,False,False,False,False,False,False,True
16,90000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.407564949312402,-0.37028741576341584,False,False,False,False,False,False,True
17,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
18,70000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.156250521031495,-0.7896180370441199,False,False,False,False,False,False,True
19,120000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.695247021764184,0.10972442835437447,False,False,False,False,False,False,True
20,155000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.951180395901384,0.5367619904933111,False,False,False,False,False,False,True
21,185000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.128111104060462,0.8319796756994018,False,False,False,False,False,False,True
22,90000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.407564949312402,-0.37028741576341584,False,False,False,False,False,False,True
23,110000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.608235644774552,-0.03545838116887631,False,False,False,False,False,False,True
24,180000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.100712129872347,0.7862631247343529,False,False,False,False,False,False,True
25,120000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.695247021764184,0.10972442835437447,False,False,False,False,False,False,True
26,135000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.813030057420567,0.3062512806165656,False,False,False,False,False,False,True
27,190000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.154779351142624,0.8764769721496105,False,False,False,False,False,False,True
28,140000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.84939770159144,0.3669325034536489,False,False,False,False,False,False,True
29,350,70000.0,160000.0,90000.0,-65000.0,295000.0,5.857933154483459,-9.630124044815291,False,False,False,True,True,True,False
30,160000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.982929094215963,0.5897362724721619,False,False,False,False,False,False,True
31,95000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.461632170582678,-0.2800735683481583,False,False,False,False,False,False,True
32,165000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.013700752882718,0.6410803152111051,False,False,False,False,False,False,True
33,92000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.429543856031177,-0.3336145169071946,False,False,False,False,False,False,True
34,160000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.982929094215963,0.5897362724721619,False,False,False,False,False,False,True
35,130000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.77528972943772,0.2432796665765797,False,False,False,False,False,False,True
36,40000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.596634733096073,-1.7233648085233757,False,False,False,False,False,False,True
37,195000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.180754837545884,0.9198183629565582,False,False,False,False,False,False,True
38,120000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.695247021764184,0.10972442835437447,False,False,False,False,False,False,True
39,125000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.736069016284437,0.17783795626118462,False,False,False,False,False,False,True
40,180000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.100712129872347,0.7862631247343529,False,False,False,False,False,False,True
41,190000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.154779351142624,0.8764769721496105,False,False,False,False,False,False,True
42,110000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.608235644774552,-0.03545838116887631,False,False,False,False,False,False,True
43,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
44,85000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.350406535472453,-0.4656590717040553,False,False,False,False,False,False,True
45,160000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.982929094215963,0.5897362724721619,False,False,False,False,False,False,True
46,30000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.308952660644293,-2.203376652641163,False,False,False,False,False,False,True
47,110000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.608235644774552,-0.03545838116887631,False,False,False,False,False,False,True
48,95000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.461632170582678,-0.2800735683481583,False,False,False,False,False,False,True
49,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
50,185000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.128111104060462,0.8319796756994018,False,False,False,False,False,False,True
51,185000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.128111104060462,0.8319796756994018,False,False,False,False,False,False,True
52,35000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.46310334047155,-1.9461685775418887,False,False,False,False,False,False,True
53,190000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.154779351142624,0.8764769721496105,False,False,False,False,False,False,True
54,45000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.714417768752456,-1.5268379562611847,False,False,False,False,False,False,True
55,200000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.206072645530174,0.962062384615559,False,False,False,False,False,False,True
56,148446,70000.0,160000.0,90000.0,-65000.0,295000.0,11.90797653472952,0.46467419962969786,False,False,False,False,False,False,True
57,80000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.289781913656018,-0.566814268025607,False,False,False,False,False,False,True
58,171468,70000.0,160000.0,90000.0,-65000.0,295000.0,12.052151939256971,0.7052380318276513,False,False,False,False,False,False,True
59,95000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.461632170582678,-0.2800735683481583,False,False,False,False,False,False,True
60,45000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.714417768752456,-1.5268379562611847,False,False,False,False,False,False,True
61,57000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.950806546816688,-1.132411524609343,False,False,False,False,False,False,True
62,100000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.512925464970229,-0.19448815588220966,False,False,False,False,False,False,True
63,85000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.350406535472453,-0.4656590717040553,False,False,False,False,False,False,True
64,50000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.819778284410283,-1.3510386963799785,False,False,False,False,False,False,True
65,37000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.51867319162636,-1.853447517439533,False,False,False,False,False,False,True
66,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
67,90000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.407564949312402,-0.37028741576341584,False,False,False,False,False,False,True
68,70000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.156250521031495,-0.7896180370441199,False,False,False,False,False,False,True
69,65000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.082142548877775,-0.913270873921189,False,False,False,False,False,False,True
70,50000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.819778284410283,-1.3510386963799785,False,False,False,False,False,False,True
71,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
72,35000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.46310334047155,-1.9461685775418887,False,False,False,False,False,False,True
73,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
74,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
75,90000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.407564949312402,-0.37028741576341584,False,False,False,False,False,False,True
76,65000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.082142548877775,-0.913270873921189,False,False,False,False,False,False,True
77,35000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.46310334047155,-1.9461685775418887,False,False,False,False,False,False,True
78,108267,70000.0,160000.0,90000.0,-65000.0,295000.0,11.592355677414545,-0.061954896408924806,False,False,False,False,False,False,True
79,149217,70000.0,160000.0,90000.0,-65000.0,295000.0,11.913156901279779,0.4733178988348758,False,False,False,False,False,False,True
80,65000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.082142548877775,-0.913270873921189,False,False,False,False,False,False,True
81,130000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.77528972943772,0.2432796665765797,False,False,False,False,False,False,True
82,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
83,35000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.46310334047155,-1.9461685775418887,False,False,False,False,False,False,True
84,35000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.46310334047155,-1.9461685775418887,False,False,False,False,False,False,True
85,151315,70000.0,160000.0,90000.0,-65000.0,295000.0,11.927119035642232,0.4966144143459866,False,False,False,False,False,False,True
86,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
87,150729,70000.0,160000.0,90000.0,-65000.0,295000.0,11.923238801403214,0.49014005055679966,False,False,False,False,False,False,True
88,48000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.778956289890028,-1.4191522242867916,False,False,False,False,False,False,True
89,215000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.2783933071098,1.0827330049180233,False,False,False,False,False,False,True
90,65000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.082142548877775,-0.913270873921189,False,False,False,False,False,False,True
91,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
92,75000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.225243392518447,-0.6745,False,False,False,False,False,False,True
93,115000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.652687407345388,0.03871159523620264,False,False,False,False,False,False,True
94,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
95,114776,70000.0,160000.0,90000.0,-65000.0,295000.0,11.650737681778226,0.035458381168879276,False,False,False,False,False,False,True
96,90000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.407564949312402,-0.37028741576341584,False,False,False,False,False,False,True
97,85000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.350406535472453,-0.4656590717040553,False,False,False,False,False,False,True
98,65000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.082142548877775,-0.913270873921189,False,False,False,False,False,False,True
99,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
100,75000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.225243392518447,-0.6745,False,False,False,False,False,False,True
101,45000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.714417768752456,-1.5268379562611847,False,False,False,False,False,False,True
102,70000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.156250521031495,-0.7896180370441199,False,False,False,False,False,False,True
103,120000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.695247021764184,0.10972442835437447,False,False,False,False,False,False,True
104,107718,70000.0,160000.0,90000.0,-65000.0,295000.0,11.587271980098883,-0.07043729818888489,False,False,False,False,False,False,True
105,47000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.757902880692196,-1.454280884504961,False,False,False,False,False,False,True
106,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
107,45000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.714417768752456,-1.5268379562611847,False,False,False,False,False,False,True
108,55935,70000.0,160000.0,90000.0,-65000.0,295000.0,10.931945581281031,-1.163881983548456,False,False,False,False,False,False,True
109,80000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.289781913656018,-0.566814268025607,False,False,False,False,False,False,True
110,95000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.461632170582678,-0.2800735683481583,False,False,False,False,False,False,True
111,52000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.858998997563564,-1.2855969860645864,False,False,False,False,False,False,True
112,80000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.289781913656018,-0.566814268025607,False,False,False,False,False,False,True
113,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
114,70000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.156250521031495,-0.7896180370441199,False,False,False,False,False,False,True
115,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
116,85000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.350406535472453,-0.4656590717040553,False,False,False,False,False,False,True
117,75000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.225243392518447,-0.6745,False,False,False,False,False,False,True
118,90000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.407564949312402,-0.37028741576341584,False,False,False,False,False,False,True
119,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
120,70000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.156250521031495,-0.7896180370441199,False,False,False,False,False,False,True
121,136062,70000.0,160000.0,90000.0,-65000.0,295000.0,11.820865943188341,0.31932584569331673,False,False,False,False,False,False,True
122,140000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.84939770159144,0.3669325034536489,False,False,False,False,False,False,True
123,137878,70000.0,160000.0,90000.0,-65000.0,295000.0,11.834124515158612,0.3414484323653965,False,False,False,False,False,False,True
124,50000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.819778284410283,-1.3510386963799785,False,False,False,False,False,False,True
125,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
126,195000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.180754837545884,0.9198183629565582,False,False,False,False,False,False,True
127,85000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.350406535472453,-0.4656590717040553,False,False,False,False,False,False,True
128,72000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.184421397998193,-0.7426135279068101,False,False,False,False,False,False,True
129,135000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.813030057420567,0.3062512806165656,False,False,False,False,False,False,True
130,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
131,75000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.225243392518447,-0.6745,False,False,False,False,False,False,True
132,145000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.884489021402711,0.4254841156260003,False,False,False,False,False,False,True
133,110000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.608235644774552,-0.03545838116887631,False,False,False,False,False,False,True
134,35000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.46310334047155,-1.9461685775418887,False,False,False,False,False,False,True
135,80000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.289781913656018,-0.566814268025607,False,False,False,False,False,False,True
136,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
137,132442,70000.0,160000.0,90000.0,-65000.0,295000.0,11.793900092725053,0.2743319832020872,False,False,False,False,False,False,True
138,50000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.819778284410283,-1.3510386963799785,False,False,False,False,False,False,True
139,50000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.819778284410283,-1.3510386963799785,False,False,False,False,False,False,True
140,88035,70000.0,160000.0,90000.0,-65000.0,295000.0,11.385489741660544,-0.4071209975154639,False,False,False,False,False,False,True
